0.000000000000000000e+00,3.000000000000000000e+00,2.527275501640353639e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
2.092123031616210938e-03,3.000000000000000000e+00,2.527275501640353639e-01,-1.221001221001216663e-02,1.587301587301226391e-02
4.086256027221679688e-03,4.000000000000000000e+00,1.745250629434647038e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
6.080627441406250000e-03,4.000000000000000000e+00,1.745250629434647038e-01,-1.221001221001216663e-02,1.587301587301226391e-02
8.075952529907226562e-03,1.000000000000000000e+00,-1.405737392233152860e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
1.011157035827636719e-02,1.000000000000000000e+00,-1.405737392233152860e-01,1.221001221001216663e-02,-1.587301587301226391e-02
1.124215126037597656e-02,2.000000000000000000e+00,-8.201724269474297557e-03,-1.221001221001216663e-02,-1.587301587301226391e-02
1.323437690734863281e-02,2.000000000000000000e+00,-8.201724269474297557e-03,-1.221001221001216663e-02,-1.587301587301226391e-02
5.232489109039306641e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-8.730158730158734670e-01
5.258893966674804688e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-9.682539682539612613e-01
5.285458564758300781e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.031746031746031633e+00
5.311386585235595703e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.031746031746031633e+00
5.337533950805664062e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.031746031746031633e+00
5.363225936889648438e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.063492063492063266e+00
5.389478206634521484e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.063492063492063266e+00
5.414640903472900391e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.095238095238094900e+00
5.439951419830322266e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.095238095238094900e+00
5.464811325073242188e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.063492063492063266e+00
5.490381717681884766e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.063492063492063266e+00
5.516333580017089844e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.126984126984126533e+00
5.543262958526611328e-01,4.000000000000000000e+00,1.707103074692906119e-01,-3.663003663003649990e-02,-1.095238095238094900e+00
5.569329261779785156e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.126984126984126533e+00
5.595593452453613281e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.158730158730158166e+00
5.622053146362304688e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.095238095238094900e+00
5.648584365844726562e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.158730158730158166e+00
5.674707889556884766e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.158730158730158166e+00
5.700461864471435547e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.158730158730158166e+00
5.725882053375244141e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.158730158730158166e+00
5.751693248748779297e-01,4.000000000000000000e+00,1.710917830167080211e-01,-1.221001221001216663e-02,-1.190476190476189799e+00
5.777192115783691406e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.158730158730158166e+00
5.802443027496337891e-01,4.000000000000000000e+00,1.707103074692906119e-01,-3.663003663003649990e-02,-1.190476190476189799e+00
5.827867984771728516e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.222222222222221433e+00
5.854156017303466797e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.222222222222221433e+00
5.879557132720947266e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.190476190476189799e+00
5.904278755187988281e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.222222222222221433e+00
5.929725170135498047e-01,4.000000000000000000e+00,1.707103074692906119e-01,-3.663003663003649990e-02,-1.222222222222221433e+00
5.955312252044677734e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.253968253968253066e+00
5.981042385101318359e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.253968253968253066e+00
6.006445884704589844e-01,4.000000000000000000e+00,1.707103074692906119e-01,-1.221001221001216663e-02,-1.253968253968253066e+00
6.032028198242187500e-01,4.000000000000000000e+00,1.707103074692906119e-01,-3.663003663003649990e-02,-1.253968253968253066e+00
6.057596206665039062e-01,4.000000000000000000e+00,1.703288319218732028e-01,-3.663003663003649990e-02,-1.253968253968253066e+00
6.083004474639892578e-01,4.000000000000000000e+00,1.703288319218732028e-01,-3.663003663003649990e-02,-1.222222222222221433e+00
6.108317375183105469e-01,4.000000000000000000e+00,1.703288319218732028e-01,-3.663003663003649990e-02,-1.285714285714284699e+00
6.133811473846435547e-01,4.000000000000000000e+00,1.703288319218732028e-01,-3.663003663003649990e-02,-1.253968253968253066e+00
6.159677505493164062e-01,4.000000000000000000e+00,1.699473563744557936e-01,-3.663003663003649990e-02,-1.253968253968253066e+00
6.185200214385986328e-01,4.000000000000000000e+00,1.699473563744557936e-01,-3.663003663003649990e-02,-1.253968253968253066e+00
6.210322380065917969e-01,4.000000000000000000e+00,1.695658808270383844e-01,-6.105006105006083317e-02,-1.253968253968253066e+00
6.236135959625244141e-01,4.000000000000000000e+00,1.695658808270383844e-01,-8.547008547008516643e-02,-1.253968253968253066e+00
6.261811256408691406e-01,4.000000000000000000e+00,1.691844052796209752e-01,-8.547008547008516643e-02,-1.253968253968253066e+00
6.286971569061279297e-01,4.000000000000000000e+00,1.688029297322035660e-01,-1.098901098901094997e-01,-1.253968253968253066e+00
6.312658786773681641e-01,4.000000000000000000e+00,1.684214541847861568e-01,-1.098901098901094997e-01,-1.253968253968253066e+00
6.337776184082031250e-01,4.000000000000000000e+00,1.680399786373687476e-01,-1.343101343101338330e-01,-1.253968253968253066e+00
6.362962722778320312e-01,4.000000000000000000e+00,1.676585030899513384e-01,-1.343101343101338330e-01,-1.253968253968253066e+00
6.388714313507080078e-01,4.000000000000000000e+00,1.672770275425339292e-01,-1.343101343101338330e-01,-1.222222222222221433e+00
6.413676738739013672e-01,4.000000000000000000e+00,1.668955519951165201e-01,-1.343101343101338330e-01,-1.222222222222221433e+00
6.439144611358642578e-01,4.000000000000000000e+00,1.665140764476991109e-01,-1.343101343101338330e-01,-1.253968253968253066e+00
6.464867591857910156e-01,4.000000000000000000e+00,1.661326009002817017e-01,-1.587301587301581662e-01,-1.222222222222221433e+00
6.490516662597656250e-01,4.000000000000000000e+00,1.653696498054468833e-01,-1.831501831501824995e-01,-1.253968253968253066e+00
6.516380310058593750e-01,4.000000000000000000e+00,1.649881742580294741e-01,-1.831501831501824995e-01,-1.222222222222221433e+00
6.541972160339355469e-01,4.000000000000000000e+00,1.642252231631946557e-01,-2.075702075702068328e-01,-1.190476190476189799e+00
6.566841602325439453e-01,4.000000000000000000e+00,1.638437476157772466e-01,-2.075702075702068328e-01,-1.158730158730158166e+00
6.592261791229248047e-01,4.000000000000000000e+00,1.630807965209424282e-01,-2.319902319902311660e-01,-1.222222222222221433e+00
6.617650985717773438e-01,4.000000000000000000e+00,1.623178454261076098e-01,-2.319902319902311660e-01,-1.222222222222221433e+00
6.643333435058593750e-01,4.000000000000000000e+00,1.619363698786902006e-01,-2.319902319902311660e-01,-1.190476190476189799e+00
6.668686866760253906e-01,4.000000000000000000e+00,1.607919432364379730e-01,-2.564102564102554993e-01,-1.158730158730158166e+00
6.693902015686035156e-01,4.000000000000000000e+00,1.604104676890205639e-01,-2.564102564102554993e-01,-1.190476190476189799e+00
6.719160079956054688e-01,4.000000000000000000e+00,1.596475165941857455e-01,-2.564102564102554993e-01,-1.190476190476189799e+00
6.744315624237060547e-01,4.000000000000000000e+00,1.588845654993509271e-01,-2.564102564102554993e-01,-1.158730158730158166e+00
6.769635677337646484e-01,4.000000000000000000e+00,1.585030899519335179e-01,-2.564102564102554993e-01,-1.126984126984126533e+00
6.795105934143066406e-01,4.000000000000000000e+00,1.573586633096812903e-01,-2.808302808302798326e-01,-1.190476190476189799e+00
6.820864677429199219e-01,4.000000000000000000e+00,1.569771877622638812e-01,-2.808302808302798326e-01,-1.253968253968253066e+00
6.846172809600830078e-01,4.000000000000000000e+00,1.562142366674290628e-01,-2.808302808302798326e-01,-1.190476190476189799e+00
6.871671676635742188e-01,4.000000000000000000e+00,1.550698100251768352e-01,-3.052503052503041658e-01,-1.126984126984126533e+00
6.897375583648681641e-01,4.000000000000000000e+00,1.543068589303420168e-01,-3.052503052503041658e-01,-1.190476190476189799e+00
6.923060417175292969e-01,4.000000000000000000e+00,1.535439078355071985e-01,-3.296703296703284991e-01,-1.222222222222221433e+00
6.948411464691162109e-01,4.000000000000000000e+00,1.527809567406723801e-01,-3.052503052503041658e-01,-1.158730158730158166e+00
6.974174976348876953e-01,4.000000000000000000e+00,1.520180056458375617e-01,-3.052503052503041658e-01,-1.158730158730158166e+00
6.999695301055908203e-01,4.000000000000000000e+00,1.512550545510027433e-01,-3.052503052503041658e-01,-1.190476190476189799e+00
7.025384902954101562e-01,4.000000000000000000e+00,1.504921034561679249e-01,-3.052503052503041658e-01,-1.222222222222221433e+00
7.050683498382568359e-01,4.000000000000000000e+00,1.497291523613331066e-01,-3.052503052503041658e-01,-1.158730158730158166e+00
7.076606750488281250e-01,4.000000000000000000e+00,1.489662012664982882e-01,-3.052503052503041658e-01,-1.222222222222221433e+00
7.101976871490478516e-01,4.000000000000000000e+00,1.482032501716634698e-01,-3.052503052503041658e-01,-1.222222222222221433e+00
7.127089500427246094e-01,4.000000000000000000e+00,1.478217746242460606e-01,-2.808302808302798326e-01,-1.190476190476189799e+00
7.152197360992431641e-01,4.000000000000000000e+00,1.470588235294112422e-01,-2.808302808302798326e-01,-1.158730158730158166e+00
7.177710533142089844e-01,4.000000000000000000e+00,1.462958724345764239e-01,-2.808302808302798326e-01,-1.253968253968253066e+00
7.202887535095214844e-01,4.000000000000000000e+00,1.455329213397416055e-01,-3.052503052503041658e-01,-1.253968253968253066e+00
7.228012084960937500e-01,4.000000000000000000e+00,1.443884946974893779e-01,-3.296703296703284991e-01,-1.190476190476189799e+00
7.253289222717285156e-01,4.000000000000000000e+00,1.436255436026545595e-01,-3.296703296703284991e-01,-1.158730158730158166e+00
7.277824878692626953e-01,4.000000000000000000e+00,1.428625925078197412e-01,-3.540903540903528324e-01,-1.222222222222221433e+00
