0.000000000000000000e+00,3.000000000000000000e+00,2.439536125734331762e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
1.995563507080078125e-03,3.000000000000000000e+00,2.439536125734331762e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
3.496408462524414062e-03,4.000000000000000000e+00,1.733806363012124763e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
5.492210388183593750e-03,4.000000000000000000e+00,1.733806363012124763e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
6.993532180786132812e-03,1.000000000000000000e+00,6.872281986724644298e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
9.019851684570312500e-03,1.000000000000000000e+00,6.872281986724644298e-01,-1.221001221001216663e-02,-7.936507936507553040e-02
1.101326942443847656e-02,2.000000000000000000e+00,-8.564126039520836287e-02,-1.221001221001216663e-02,-1.587301587301226391e-02
1.297998428344726562e-02,2.000000000000000000e+00,-8.564126039520836287e-02,-1.221001221001216663e-02,-1.587301587301226391e-02
1.497411727905273438e-02,3.000000000000000000e+00,2.439536125734331762e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
1.641201972961425781e-02,4.000000000000000000e+00,1.733806363012124763e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
1.844000816345214844e-02,1.000000000000000000e+00,6.872281986724644298e-01,-1.221001221001216663e-02,-4.761904761905100258e-02
1.997327804565429688e-02,2.000000000000000000e+00,-8.564126039520836287e-02,-1.221001221001216663e-02,-4.761904761905100258e-02
1.353640556335449219e-01,1.000000000000000000e+00,6.872281986724644298e-01,-1.221001221001216663e-02,-1.587301587301226391e-02
1.389069557189941406e-01,1.000000000000000000e+00,6.738765545128551082e-01,-1.208791208791211602e+00,-5.534920634920634797e+01
1.424117088317871094e-01,1.000000000000000000e+00,6.414511329823753272e-01,-3.601953601953603368e+00,-4.557142857142856940e+01
1.459665298461914062e-01,1.000000000000000000e+00,5.994888227664603164e-01,-6.068376068376068133e+00,-4.623809523809524080e+01
1.499571800231933594e-01,1.000000000000000000e+00,5.567635614557104873e-01,-7.557997557997559568e+00,-3.398412698412698774e+01
1.534461975097656250e-01,1.000000000000000000e+00,5.407415884641793014e-01,-6.654456654456652132e+00,-3.360317460317460814e+01
1.569750308990478516e-01,1.000000000000000000e+00,5.342565041580833451e-01,-5.189255189255192136e+00,-3.125396825396825307e+01
1.603956222534179688e-01,1.000000000000000000e+00,5.254825665674829338e-01,-4.432234432234430699e+00,-3.468253968253968367e+01
1.639475822448730469e-01,1.000000000000000000e+00,5.216678110933088419e-01,-3.431013431013433035e+00,-3.474603174603174693e+01
1.674478054046630859e-01,1.000000000000000000e+00,5.148012512397954765e-01,-2.991452991452987931e+00,-3.490476190476190510e+01
1.709794998168945312e-01,1.000000000000000000e+00,5.056458381017776560e-01,-2.893772893772890598e+00,-3.423809523809524080e+01
1.743657588958740234e-01,1.000000000000000000e+00,4.972533760585946538e-01,-2.796092796092793265e+00,-3.430158730158730407e+01
1.779055595397949219e-01,1.000000000000000000e+00,4.896238651102464701e-01,-2.600732600732598598e+00,-3.249206349206349387e+01
1.814630031585693359e-01,1.000000000000000000e+00,4.823758297093156955e-01,-2.429792429792428266e+00,-3.230158730158730407e+01
1.849639415740966797e-01,1.000000000000000000e+00,4.755092698558023301e-01,-2.283272283272282266e+00,-3.223809523809524080e+01
1.885285377502441406e-01,1.000000000000000000e+00,4.686427100022889647e-01,-2.185592185592184933e+00,-3.103174603174603163e+01
1.925508975982666016e-01,1.000000000000000000e+00,4.598687724116885533e-01,-2.185592185592184933e+00,-3.001587301587301937e+01
1.961100101470947266e-01,1.000000000000000000e+00,4.514763103685055512e-01,-2.234432234432233599e+00,-2.925396825396825307e+01
